id,county,constituency_code,constituency,constituency_name,office_location,landmark,distance_from_landmark,clean_office_location,direction_type,direction_landmark,direction_distance,landmark_type,landmark_subtype,geocode_queries,geocode_query,latitude,longitude,geocode_method,geocode_confidence,accuracy_meters,formatted_address,successful_geocode_query,total_queries_tried,geocode_status,source,verified,notes,result_type,importance_score,geom,created_at,updated_at,verified_latitude,verified_longitude,verified_at,verifier_id,verification_source,contributor_image_url,confidence_score,created_from_contribution_id,image_url,submission_source,submission_method,verified_by,linked_contribution_ids,elevation_meters,isochrone_15min,isochrone_30min,isochrone_45min,landmark_normalized,landmark_source,walking_effort,geocode_verified,geocode_verified_at,multi_source_confidence
119,KIAMBU,119,KABETE,KABETE,Kabete Sub County Government Premises.,Wangige Sub County Hospital,100,Kabete Sub County Government Premises.,,,,Building,,"[""Kabete Sub County Government Premises. opposite Wangige Sub County Hospital, KABETE, KIAMBU, Kenya"", ""Wangige Sub County Hospital, KABETE, KIAMBU, Kenya"", ""IEBC KABETE office, KIAMBU, Kenya"", ""Kabete Sub County Government Premises., KABETE, KIAMBU, Kenya"", ""KABETE IEBC office, KIAMBU County, Kenya"", ""KABETE Town, KIAMBU, Kenya""]","Kabete Sub County Government Premises. near Wangige Sub County Hospital, KABETE, KIAMBU, Kenya",-1.2496,36.7374,provider_refined:locationiq,0.345454545454545,500,"Baringo County referral hospital Adminstative Block,Kabarnet,30400,Kenya","Kabete Sub County Government Premises. near Wangige Sub County Hospital, KABETE, KIAMBU, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KABETE to KABETE (Score 100).,single_source,0.345454545454545,0101000020E610000003098A1F635E42403C4ED1915CFEF3BF,2026-02-26 23:49:44.422106+00,2026-03-12 18:15:07.425104+00,,,,,,,34,,,,,,,,,,,Wangige Sub County Hospital,PDF,moderate,false,,0.345454545454545
246,HOMA BAY,246,KABONDO KASIPUL,KABONDO KASIPUL,At Kadongo Centre Along Kisii - Kisumu Road,Renish Obunge Building,,Homa Bay-Mbita Road,along,Renish Obunge Building,,building,,"[""KABONDO KASIPUL IEBC office HOMA BAY county Kenya"", ""At Kadongo Centre Along Kisii - Kisumu Road, KABONDO KASIPUL, HOMA BAY County, Kenya"", ""At Kadongo Centre Along Kisii - Kisumu Road near Renish Obunge Building, HOMA BAY County, Kenya"", ""At Kadongo Centre Along Kisii - Kisumu Road at Renish Obunge Building, HOMA BAY County, Kenya"", ""Renish Obunge Building, KABONDO KASIPUL, HOMA BAY County, Kenya"", ""At Kadongo  Along Kisii - Kisumu Road, HOMA BAY County, Kenya"", ""KABONDO KASIPUL Town, HOMA BAY County, Kenya""]","At Kadongo  Along Kisii - Kisumu Road, HOMA BAY County, Kenya",-0.5833,34.65,multi_source_crossvalidated,0.78,500,Homa Bay-Mbita Road,"At Kadongo  Along Kisii - Kisumu Road, HOMA BAY County, Kenya",7,resolved,multi_source_v8_ham,true,Consensus from 1 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E61000003333333333534140B537F8C264AAE2BF,2026-02-26 23:53:11.130488+00,2026-03-13 02:19:02.866535+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Renish Obunge Building,PDF,moderate,true,2026-03-12 22:15:22.242869+00,0.78
218,BUNGOMA,218,KABUCHAI,KABUCHAI,Behind Kabuchai Cdf Compound,Along Kanduyi-Chwele Road,100,Kabuchai Cdf Compound,behind,,,Building,,"[""Behind Kabuchai Cdf Compound opposite Along Kanduyi-Chwele Road, KABUCHAI, BUNGOMA, Kenya"", ""Along Kanduyi-Chwele Road, KABUCHAI, BUNGOMA, Kenya"", ""IEBC KABUCHAI office, BUNGOMA, Kenya"", ""Behind Kabuchai Cdf Compound, KABUCHAI, BUNGOMA, Kenya"", ""KABUCHAI IEBC office, BUNGOMA County, Kenya"", ""KABUCHAI Town, BUNGOMA, Kenya""]",,0.6167,34.55,county_center_offset,0.3,500,Bungoma County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KABUCHAI to KABUCHAI (Score 100).,,,0101000020E61000006666666666464140B22E6EA301BCE33F,2026-02-27 00:02:40.768146+00,2026-03-12 20:24:10.80688+00,,,,,,,,,,,,,,,,,,Along Kanduyi-Chwele Road,PDF,moderate,false,,
131,WEST POKOT,131,KACHELIBA,KACHELIBA,Holy Cross Catholic Church Kacheliba Catholic Church,Kacheliba Catholic Church,,Holy Cross Catholic Church Kacheliba Catholic Church,,,,Building,,"[""Holy Cross Catholic Church Kacheliba Catholic Church opposite Kacheliba Catholic Church, KACHELIBA, WEST POKOT, Kenya"", ""Kacheliba Catholic Church, KACHELIBA, WEST POKOT, Kenya"", ""IEBC KACHELIBA office, WEST POKOT, Kenya"", ""Holy Cross Catholic Church Kacheliba Catholic Church, KACHELIBA, WEST POKOT, Kenya"", ""KACHELIBA IEBC office, WEST POKOT County, Kenya"", ""KACHELIBA Town, WEST POKOT, Kenya""]","KACHELIBA constituency, WEST POKOT, Kenya",1.4805,35.01207,cross_validated,0.5500075,500,"Kacheliba constituency, West Pokot, 30601, Kenya","KACHELIBA constituency, WEST POKOT, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KACHELIBA to KACHELIBA (Score 100).,single_source,0.0666766666666667,0101000020E6100000A1A17F828B814140E3A59BC420B0F73F,2026-02-26 23:50:04.289875+00,2026-03-12 18:45:52.169431+00,,,,,,,55,,,,,,,,,,,Kacheliba Catholic Church,PDF,moderate,false,,0.5500075
85,MAKUENI,85,KAITI,KAITI,Mukuyuni Shopping Centre (CDF Compound),Mukuyuni Police Station,200,Mukuyuni Shopping (CDF Compound),,,,Building,,"[""Mukuyuni Shopping Centre (CDF Compound) opposite Mukuyuni Police Station, KAITI, MAKUENI, Kenya"", ""Mukuyuni Police Station, KAITI, MAKUENI, Kenya"", ""IEBC KAITI office, MAKUENI, Kenya"", ""Mukuyuni Shopping Centre (CDF Compound), KAITI, MAKUENI, Kenya"", ""KAITI IEBC office, MAKUENI County, Kenya"", ""KAITI Town, MAKUENI, Kenya""]","IEBC KAITI office, MAKUENI, Kenya",0.226309,36.36874,provider_refined:locationiq,0.347619047619048,500,"Independent Electoral and Bounderies Commission Office,Wote,Makueni,East Kenya","IEBC KAITI office, MAKUENI, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KAITI to KAITI (Score 100).,single_source,0.347619047619048,0101000020E6100000105D50DF322F4240ED2DE57CB1F7CC3F,2026-02-27 00:02:29.962099+00,2026-03-12 17:51:22.881905+00,,,,,,,34,,,,,,,,,,,Mukuyuni Police Station,PDF,moderate,false,,0.347619047619048
184,KAJIADO,184,KAJIADO CENTRAL,KAJIADO CENTRAL,Ack Tenebo House,Total Petrol Station,50,Ack Tenebo House,at,Total Petrol Station,,station,,"[""KAJIADO CENTRAL IEBC office KAJIADO county Kenya"", ""Ack Tenebo House, KAJIADO CENTRAL, KAJIADO County, Kenya"", ""Ack Tenebo House Total Petrol Station, KAJIADO County, Kenya"", ""Total Petrol Station, KAJIADO CENTRAL, KAJIADO County, Kenya"", ""Ack Tenebo House, KAJIADO County, Kenya"", ""KAJIADO CENTRAL Town, KAJIADO County, Kenya""]","Total Petrol Station, KAJIADO CENTRAL, KAJIADO County, Kenya",-1.8419404,36.7892723,multi_source_crossvalidated_v8,0.300027848477913,500,"Total Kajiado, Nairobi-Namanga Road, Kajiado, Kajiado Central, Kajiado, Kenya","Total Petrol Station, KAJIADO CENTRAL, KAJIADO County, Kenya",6,verified_accurate,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KAJIADO CENTRAL to KAJIADO CENTRAL (Score 100).,single_source,0.200027848477913,0101000020E6100000C111EEDF0665424006E6327F9678FDBF,2026-02-27 00:02:28.268367+00,2026-03-12 22:00:15.017834+00,,,,,,,30,,,,,,,,,,,Total Petrol Station,PDF,moderate,false,,0.300027848477913
185,KAJIADO,185,KAJIADO EAST,KAJIADO EAST,Isinya Multi-Purpose,Moi Girls High School Isinya,50,Isinya Multi-Purpose,,Moi Girls High School Isinya,,school,,"[""KAJIADO EAST IEBC office KAJIADO county Kenya"", ""Isinya Multi-Purpose, KAJIADO EAST, KAJIADO County, Kenya"", ""Isinya Multi-Purpose near Moi Girls High School Isinya, KAJIADO County, Kenya"", ""Isinya Multi-Purpose at Moi Girls High School Isinya, KAJIADO County, Kenya"", ""Moi Girls High School Isinya, KAJIADO EAST, KAJIADO County, Kenya"", ""Isinya Multi-Purpose, KAJIADO County, Kenya"", ""KAJIADO EAST Town, KAJIADO County, Kenya""]","Isinya Multi-Purpose at Moi Girls High School Isinya, KAJIADO County, Kenya",-1.694393,36.8459728,multi_source_crossvalidated_v8,0.78,500,Isinya-Kiserian Road,"Isinya Multi-Purpose at Moi Girls High School Isinya, KAJIADO County, Kenya",7,verified_accurate,multi_source_v8_ham,true,GOHAM Atomic Sync. Matched KAJIADO EAST to KAJIADO EAST (Score 100).,single_source,0.200013500343328,0101000020E61000001CA732D6486C4240292499D53B1CFBBF,2026-02-27 00:02:28.706905+00,2026-03-12 21:31:02.148025+00,,,,,,,78,,,,,,,,,,,Isinya Multi-Purpose Development Training Institute,API,moderate,false,,0.78
183,KAJIADO,183,KAJIADO NORTH,KAJIADO NORTH,Ngong DCC Office,Ngong DCC Office,0,Ngong,,,,Building,,"[""Ngong DCC Office opposite Ngong DCC Office, KAJIADO NORTH, KAJIADO, Kenya"", ""Ngong DCC Office, KAJIADO NORTH, KAJIADO, Kenya"", ""IEBC KAJIADO NORTH office, KAJIADO, Kenya"", ""Ngong DCC Office, KAJIADO NORTH, KAJIADO, Kenya"", ""KAJIADO NORTH IEBC office, KAJIADO County, Kenya"", ""KAJIADO NORTH Town, KAJIADO, Kenya""]","KAJIADO NORTH, KAJIADO, Kenya",-1.8524,36.7762,county_center,0.326416200411994,500,"Kajiado North, Kajiado, Kenya","KAJIADO NORTH, KAJIADO, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KAJIADO NORTH to KAJIADO NORTH (Score 100).,single_source,0.326416200411994,0101000020E6100000DE9387855A63424033C4B12E6EA3FDBF,2026-02-26 22:50:49.003735+00,2026-03-12 19:52:58.573343+00,,,,,,,32,,,,,,,,,,,Ngong Dcc Office,PDF,moderate,false,,0.326416200411994
187,KAJIADO,187,KAJIADO SOUTH,KAJIADO SOUTH,Kajiado County Government Revenue Loitoktok DCC Office,Loitoktok DCC Office,,Kajiado County Government Revenue Loitoktok,,,,Building,,"[""Kajiado County Government Revenue Loitoktok DCC Office opposite Loitoktok DCC Office, KAJIADO SOUTH, KAJIADO, Kenya"", ""Loitoktok DCC Office, KAJIADO SOUTH, KAJIADO, Kenya"", ""IEBC KAJIADO SOUTH office, KAJIADO, Kenya"", ""Kajiado County Government Revenue Loitoktok DCC Office, KAJIADO SOUTH, KAJIADO, Kenya"", ""KAJIADO SOUTH IEBC office, KAJIADO County, Kenya"", ""KAJIADO SOUTH Town, KAJIADO, Kenya""]","Loitoktok DCC Office, KAJIADO SOUTH, KAJIADO, Kenya",-1.57431,36.92928,multi_source_crossvalidated,0.78,500,"IEBC-Baringo South Office,30403,Kenya","Loitoktok DCC Office, KAJIADO SOUTH, KAJIADO, Kenya",6,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KAJIADO SOUTH to KAJIADO SOUTH (Score 100).,single_source,0.433333333333333,0101000020E6100000D769A4A5F27642408E40BCAE5F30F9BF,2026-02-26 23:51:39.669+00,2026-03-13 00:33:15.945767+00,,,,,,,43,,,,,,,,,,,Loitoktok Dcc Office,PDF,moderate,false,,0.433333333333333
186,KAJIADO,186,KAJIADO WEST,KAJIADO WEST,St Mary's Catholic Church-Kiserian,St Mary's Catholic Church,0,St Mary's Catholic Church-Kiserian,,,,Building,,"[""St Mary's Catholic Church-Kiserian opposite St Mary's Catholic Church, KAJIADO WEST, KAJIADO, Kenya"", ""St Mary's Catholic Church, KAJIADO WEST, KAJIADO, Kenya"", ""IEBC KAJIADO WEST office, KAJIADO, Kenya"", ""St Mary's Catholic Church-Kiserian, KAJIADO WEST, KAJIADO, Kenya"", ""KAJIADO WEST IEBC office, KAJIADO County, Kenya"", ""KAJIADO WEST Town, KAJIADO, Kenya""]","KAJIADO WEST, KAJIADO, Kenya",-1.8522,36.7764,county_center_offset,0.326416200411994,500,"Kajiado West, Kajiado, 00502, Kenya","KAJIADO WEST, KAJIADO, Kenya",6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KAJIADO WEST to KAJIADO WEST (Score 100).,single_source,0.326416200411994,0101000020E6100000A54E401361634240516B9A779CA2FDBF,2026-02-26 22:50:49.003735+00,2026-03-12 20:04:44.959964+00,,,,,,,32,,,,,,,,,,,St Mary'S Catholic Church,PDF,moderate,false,,0.326416200411994
13,KILIFI,13,KALOLENI,KALOLENI,Adjacent To St.Johns Girls Sec. School,ACK Church Kaloleni,50,Kibaoni Primary School Road,adjacent,ACK Church Kaloleni,,religious,,"[""KALOLENI IEBC office KILIFI county Kenya"", ""Adjacent To St.Johns Girls Sec. School, KALOLENI, KILIFI County, Kenya"", ""Adjacent To St.Johns Girls Sec. School near ACK Church Kaloleni, KILIFI County, Kenya"", ""Adjacent To St.Johns Girls Sec. School at ACK Church Kaloleni, KILIFI County, Kenya"", ""ACK Church Kaloleni, KALOLENI, KILIFI County, Kenya"", ""Adjacent To St.Johns Girls Sec. School, KILIFI County, Kenya"", ""KALOLENI Town, KILIFI County, Kenya""]","Adjacent To St.Johns Girls Sec. School, KILIFI County, Kenya",-3.62369,39.85334,multi_source_crossvalidated_v8,0.78,500,Kibaoni Primary School Road,"Adjacent To St.Johns Girls Sec. School, KILIFI County, Kenya",7,resolved,multi_source_v8_ham,true,Consensus from 1 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E6100000302FC03E3AED4340E8BCC62E51FD0CC0,2026-02-26 23:47:12.998442+00,2026-03-12 18:57:59.362687+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Ack Church Kaloleni,PDF,moderate,true,2026-03-12 18:57:57.531502+00,0.78
456,Kilifi,13,KALOLENI,,Madzimbani primary center,Madzimbani primary school,,,,,,,,,,-3.85556005361762,39.4773852825165,,,,,,,,,true,,,,0101000020E6100000010000F61ABD4340CF6990DE2FD80EC0,2026-03-13 12:57:29.947326+00,2026-03-13 12:57:29.947326+00,,,2026-03-13 12:57:29.947326+00,admin_nexus,admin_dashboard,,,90,,,,,,,,,,,,,false,,
288,NAIROBI,288,KAMUKUNJI,KAMUKUNJI,At DCC Hq Kamukunji,DCC Office,0,At Hq Kamukunji,at,DCC Office,,office,,"[""KAMUKUNJI IEBC office NAIROBI county Kenya"", ""At DCC Hq Kamukunji, KAMUKUNJI, NAIROBI County, Kenya"", ""At DCC Hq Kamukunji DCC Office, NAIROBI County, Kenya"", ""DCC Office, KAMUKUNJI, NAIROBI County, Kenya"", ""At DCC Hq Kamukunji, NAIROBI County, Kenya"", ""KAMUKUNJI Town, NAIROBI County, Kenya""]","KAMUKUNJI Town, NAIROBI County, Kenya",-1.2722,36.8431,multi_source_crossvalidated_v8,0.84,500,Kamukunji Road,"KAMUKUNJI Town, NAIROBI County, Kenya",6,verified_accurate,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KAMUKUNJI to KAMUKUNJI (Score 100).,single_source,0.166426101441978,0101000020E6100000F9A067B3EA6B4240098A1F63EE5AF4BF,2026-02-26 22:50:50.523264+00,2026-03-12 23:13:57.491487+00,,,,,,,84,,,,,,,,,,,Dcc Office,PDF,moderate,false,,0.84
109,MURANGA,109,KANDARA,KANDARA,Kandara Town,500m from DCC's Office,500,Kandara,off,DCC's Office,500,office,,"[""KANDARA IEBC office MURANGA county Kenya"", ""Kandara Town, KANDARA, MURANGA County, Kenya"", ""Kandara Town 500m from DCC's Office, MURANGA County, Kenya"", ""500m from DCC's Office, KANDARA, MURANGA County, Kenya"", ""KANDARA Town, MURANGA County, Kenya""]","Kandara Town 500m from DCC's Office, MURANGA County, Kenya",-0.95736,37.11028,multi_source_crossvalidated,0.78,500,"Kandara, Maragua, Central, Kenya","Kandara Town 500m from DCC's Office, MURANGA County, Kenya",5,resolved,multi_source_v8_ham,true,Consensus from 1 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E610000092B3B0A71D8E424034F44F70B1A2EEBF,2026-02-27 00:02:05.0055+00,2026-03-12 21:08:12.733505+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,500M From Dcc'S Office,PDF,moderate,true,2026-03-12 20:56:28.606273+00,0.78
220,BUNGOMA,220,KANDUYI,KANDUYI,Bungoma Cereals Board,Next to Silos Compound,,Bungoma Cereals Board,,,,Building,,"[""Bungoma Cereals Board opposite Next to Silos Compound, KANDUYI, BUNGOMA, Kenya"", ""Next to Silos Compound, KANDUYI, BUNGOMA, Kenya"", ""IEBC KANDUYI office, BUNGOMA, Kenya"", ""Bungoma Cereals Board, KANDUYI, BUNGOMA, Kenya"", ""KANDUYI IEBC office, BUNGOMA County, Kenya"", ""KANDUYI Town, BUNGOMA, Kenya""]",,0.5747,34.5596,county_center_offset,0.3,500,Bungoma County Center,,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KANDUYI to KANDUYI (Score 100).,,,0101000020E6100000BA6B09F9A0474140C05B2041F163E23F,2026-02-26 23:52:30.547086+00,2026-03-12 19:44:24.725511+00,,,,,,,,,,,,,,,,,,Next To Silos Compound,PDF,moderate,false,,
104,MURANGA,104,KANGEMA,KANGEMA,Kangema Town,DCC's Office,,Kangema,off,DCC's Office,,office,,"[""KANGEMA IEBC office MURANGA county Kenya""]",KANGEMA IEBC office MURANGA county Kenya,-0.65728645,36.8346054,multi_source_crossvalidated,0.82,500,Wanjerere KFS Offices,KANGEMA IEBC office MURANGA county Kenya,1,resolved,multi_source_v8_ham,true,Consensus from 2 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E610000052088959D46A42407853DB977D08E5BF,2026-02-27 00:02:05.500575+00,2026-03-13 01:58:14.165663+00,,,,,,,82,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Dcc'S Office,PDF,moderate,true,2026-03-13 01:58:13.921162+00,0.82
77,MACHAKOS,77,KANGUNDO,KANGUNDO,"Ministry Of Works Bulding,Opposite Kangundo",Opposite Kangundo General Hospital,,"Ministry Of Works Bulding, Kangundo",opposite,Kangundo General Hospital,,hospital,,"[""KANGUNDO IEBC office MACHAKOS county Kenya"", ""Ministry Of Works Bulding,Opposite Kangundo, KANGUNDO, MACHAKOS County, Kenya"", ""Ministry Of Works Bulding,Opposite Kangundo near Opposite Kangundo General Hospital, MACHAKOS County, Kenya""]",KANGUNDO IEBC office MACHAKOS county Kenya,-1.2683841,37.3251141,multi_source_crossvalidated,0.82,500,KPLC Tala Offices,KANGUNDO IEBC office MACHAKOS county Kenya,3,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KANGUNDO to KANGUNDO (Score 100).,cross_validated,,0101000020E6100000F77BBD569DA94240264344204D4BF4BF,2026-02-27 00:01:57.542615+00,2026-03-13 02:22:13.050492+00,,,,,,,82,,,,,,,,,,,Opposite Kangundo General Hospital,PDF,moderate,true,2026-03-13 02:22:09.816759+00,0.82
129,WEST POKOT,129,KAPENGURIA,KAPENGURIA,Deputy Commissioner’s Compound,DCC Offices,10,Deputy Commissioner’s Compound,off,DCC Offices,,government,,"[""KAPENGURIA IEBC office WEST POKOT county Kenya"", ""Deputy Commissioner\u2019s Compound, KAPENGURIA, WEST POKOT County, Kenya"", ""Deputy Commissioner\u2019s Compound DCC Offices, WEST POKOT County, Kenya"", ""DCC Offices, KAPENGURIA, WEST POKOT County, Kenya"", ""Deputy Commissioner\u2019s Compound, WEST POKOT County, Kenya"", ""KAPENGURIA Town, WEST POKOT County, Kenya""]","KAPENGURIA Town, WEST POKOT County, Kenya",1.2388,35.11194,multi_source_crossvalidated_v8,0.78,500,Kapenguria,"KAPENGURIA Town, WEST POKOT County, Kenya",6,verified_accurate,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KAPENGURIA to KAPENGURIA (Score 100).,single_source,0.436363636363636,0101000020E61000009F8EC70C548E41408A8EE4F21FD2F33F,2026-02-26 23:50:01.940184+00,2026-03-12 21:11:23.369639+00,,,,,,,78,,,,,,,,,,,Dcc Offices,PDF,moderate,false,,0.78
145,UASIN GISHU,145,KAPSERET,KAPSERET,"Inside R.C.E.A Ushirika Church Compound, Op-",RCEA Ushirika Church,,"Inside R.C.E.A Ushirika Church Compound, Op-",inside,,,Building,,"[""Inside R.C.E.A Ushirika Church Compound, Op- opposite RCEA Ushirika Church, KAPSERET, UASIN GISHU, Kenya"", ""RCEA Ushirika Church, KAPSERET, UASIN GISHU, Kenya"", ""IEBC KAPSERET office, UASIN GISHU, Kenya"", ""Inside R.C.E.A Ushirika Church Compound, Op-, KAPSERET, UASIN GISHU, Kenya"", ""KAPSERET IEBC office, UASIN GISHU County, Kenya"", ""KAPSERET Town, UASIN GISHU, Kenya""]",,-1.365229,36.662589,provider_refined:locationiq,0.6,500,"Hills View Este, Kajiado, Rift Valley, Kenya",,6,no_results,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KAPSERET to KAPSERET (Score 100).,,,0101000020E61000003CD862B7CF54424003D0285DFAD7F5BF,2026-02-27 00:02:17.424322+00,2026-03-12 20:01:19.70051+00,,,,,,,,,,,,,,,,,,Rcea Ushirika Church,PDF,moderate,false,,
247,HOMA BAY,247,KARACHUONYO,KARACHUONYO,Within Rachuonyo North DCC Complex at Kamodi,Kendu Bay Road,,Within Rachuonyo North Complex at Kamodi,within,Kendu Bay Road,,Building,,"[""KARACHUONYO IEBC office HOMA BAY county Kenya"", ""Within Rachuonyo North DCC Complex at Kamodi, KARACHUONYO, HOMA BAY County, Kenya"", ""Within Rachuonyo North DCC Complex at Kamodi near Kendu Bay Road, HOMA BAY County, Kenya"", ""Within Rachuonyo North DCC Complex at Kamodi at Kendu Bay Road, HOMA BAY County, Kenya"", ""Kendu Bay Road, KARACHUONYO, HOMA BAY County, Kenya"", ""Within Rachuonyo North DCC Complex at Kamodi, HOMA BAY County, Kenya"", ""KARACHUONYO Town, HOMA BAY County, Kenya""]","Within Rachuonyo North DCC Complex at Kamodi, KARACHUONYO, HOMA BAY County, Kenya",-0.4833,34.6833,multi_source_crossvalidated_v8,0.78,500,"Gembe Fishermen Co-operative Society Ltd. Fish Marketing,Homa Bay-Mbita Road,Nyanza,Kenya","Within Rachuonyo North DCC Complex at Kamodi, KARACHUONYO, HOMA BAY County, Kenya",7,resolved,multi_source_v8_ham,true,Consensus from 2 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E6100000ACADD85F7657414003098A1F63EEDEBF,2026-02-26 23:53:15.078877+00,2026-03-13 02:19:03.297957+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Kendu Bay Road,PDF,moderate,true,2026-03-12 22:47:27.897829+00,0.78
280,NAIROBI,280,KASARANI,KASARANI,Former DCC Offices,Chiefs Office Nearby,700,Former Offices,near,Chiefs Office Nearby,,office,,"[""KASARANI IEBC office NAIROBI county Kenya"", ""Former DCC Offices, KASARANI, NAIROBI County, Kenya"", ""Former DCC Offices Chiefs Office Nearby, NAIROBI County, Kenya"", ""Chiefs Office Nearby, KASARANI, NAIROBI County, Kenya"", ""Former DCC Offices, NAIROBI County, Kenya"", ""KASARANI Town, NAIROBI County, Kenya""]","KASARANI Town, NAIROBI County, Kenya",-1.2174,36.8976,multi_source_crossvalidated_v8,0.72,500,Kasarani,"KASARANI Town, NAIROBI County, Kenya",6,verified_accurate,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KASARANI to KASARANI (Score 100).,single_source,0.206426101441978,0101000020E6100000DE718A8EE47242400A68226C787AF3BF,2026-02-26 22:50:50.523264+00,2026-03-12 23:07:47.244848+00,,,,,,,72,,,,,,,,,,,Chiefs Office Nearby,PDF,moderate,false,,0.72
245,HOMA BAY,245,KASIPUL,KASIPUL,Within Karachuonyo South DCC Compound at Kosele,DCC Compound,,Within Karachuonyo South Compound at Kosele,within,DCC Compound,,government,,"[""KASIPUL IEBC office HOMA BAY county Kenya"", ""Within Karachuonyo South DCC Compound at Kosele, KASIPUL, HOMA BAY County, Kenya"", ""Within Karachuonyo South DCC Compound at Kosele near DCC Compound, HOMA BAY County, Kenya"", ""Within Karachuonyo South DCC Compound at Kosele at DCC Compound, HOMA BAY County, Kenya"", ""DCC Compound, KASIPUL, HOMA BAY County, Kenya"", ""Within Karachuonyo South DCC Compound at Kosele, HOMA BAY County, Kenya"", ""KASIPUL Town, HOMA BAY County, Kenya""]","DCC Compound, KASIPUL, HOMA BAY County, Kenya",-0.4469836,34.8872981,multi_source_crossvalidated_v8,1,500,"Kasipul, Nyanza","DCC Compound, KASIPUL, HOMA BAY County, Kenya",7,verified_accurate,multi_source_v8_ham,true,Consensus from 2 sources: geocode_xyz. Spread: 0.00km,cross_validated,0.78,0101000020E6100000C7A6F0FB927141404B4BF619619BDCBF,2026-02-26 23:53:06.103406+00,2026-03-14 21:51:24.269284+00,,,,,,,78,,,nasaka_resolver_v8,ai_pipeline_v8,,,,,,,Dcc Compound,PDF,moderate,true,2026-03-12 22:45:41.254576+00,0.78
79,MACHAKOS,79,KATHIANI,KATHIANI,DCCs Office block,DCC's Office,,DCCs block,off,DCC's Office,,office,,"[""KATHIANI IEBC office MACHAKOS county Kenya"", ""DCCs Office block, KATHIANI, MACHAKOS County, Kenya"", ""DCCs Office block near DCC's Office, MACHAKOS County, Kenya""]","DCCs Office block, KATHIANI, MACHAKOS County, Kenya",-1.53188,37.2623245,multi_source_crossvalidated,0.82,500,NDUILU BLOCK/ ICT OFFICE,"DCCs Office block, KATHIANI, MACHAKOS County, Kenya",3,resolved,IEBC Master Atomic Sync v5 (Fuzzy),true,GOHAM Atomic Sync. Matched KATHIANI to KATHIANI (Score 100).,cross_validated,,0101000020E6100000433866D993A14240FB57569A9482F8BF,2026-02-27 00:01:58.023533+00,2026-03-13 01:56:32.834874+00,,,,,,,82,,,,,,,,,,,Dcc'S Office,PDF,moderate,true,2026-03-13 01:56:32.597194+00,0.82
